[Sample ID]	[Taxon]	[Kingdom/SuperKingdom]	[Phylum]	[Class]	[Order]	[Family]	[Genus]	[Species]	[Relative Abundance]	[Absolute Abundance]	
MBSMPL0020-6-813	91061	Bacteria	Firmicutes	Bacilli	N/A	N/A	N/A	N/A	0.0004779543553590629	8	
MBSMPL0020-6-813	1385	Bacteria	Firmicutes	Bacilli	Bacillales	N/A	N/A	N/A	0.0000597442944198829	1	
MBSMPL0020-6-813	1280	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	0.00143386306607719	24	
MBSMPL0020-6-813	1386	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	N/A	0.000179232883259649	3	
MBSMPL0020-6-813	186818	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	N/A	N/A	0.0001194885888397658	2	
MBSMPL0020-6-813	186820	Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	N/A	N/A	0.00818496833552396	137	
MBSMPL0020-6-813	186826	Bacteria	Firmicutes	Bacilli	Lactobacillales	N/A	N/A	N/A	0.0013143744772374239	22	
MBSMPL0020-6-813	81852	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	N/A	N/A	0.0002389771776795318	4	
MBSMPL0020-6-813	1350	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	N/A	0.0768909069183893289	1287	
MBSMPL0020-6-813	1578	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	N/A	0.0069900824471262974	117	
MBSMPL0020-6-813	147802	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus iners	0.00041821006093918	7	
MBSMPL0020-6-813	57037	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus zeae	0.005795196558728646	97	
MBSMPL0020-6-813	117563	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	N/A	0.0004182100609391809	7	
MBSMPL0020-6-813	1301	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	N/A	0.0391325128450232912	655	
MBSMPL0020-6-813	29389	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus alactolyticus	0.0000597442944198829	1	
MBSMPL0020-6-813	128827	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	N/A	N/A	0.2110765921854462216	3533	
MBSMPL0020-6-813	84107	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	N/A	N/A	0.0000597442944198829	1	
MBSMPL0020-6-813	84993	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	N/A	N/A	N/A	0.0000597442944198829	1	
MBSMPL0020-6-813	31953	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	N/A	N/A	0.0000597442944198829	1	
MBSMPL0020-6-813	2701	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Gardnerella	N/A	0.000119488588839766	2	
MBSMPL0020-6-813	1678	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	N/A	0.0005974429441988289	10	
MBSMPL0020-6-813	1680	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium adolescentis	0.000477954355359063	8	
MBSMPL0020-6-813	28025	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium animalis	0.0000597442944198829	1	
MBSMPL0020-6-813	2037	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	N/A	N/A	N/A	0.000119488588839766	2	
MBSMPL0020-6-813	1654	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	N/A	0.0834030350101565	1396	
MBSMPL0020-6-813	184869	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Varibaculum	N/A	0.00185207312701637	31	
MBSMPL0020-6-813	1716	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	N/A	0.000119488588839766	2	
MBSMPL0020-6-813	32207	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Rothia	N/A	0.0000597442944198829	1	
MBSMPL0020-6-813	43675	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Rothia	Rothia mucilaginosa	0.0097980642848607919	164	
MBSMPL0020-6-814	171549	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	N/A	N/A	N/A	0.00000962806774308464	1	
MBSMPL0020-6-814	165179	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella copri	0.0000192561354861693	2	
MBSMPL0020-6-814	171551	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	N/A	N/A	0.0000288842032292539	3	
MBSMPL0020-6-814	375288	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides	N/A	0.00000962806774308464	1	
MBSMPL0020-6-814	823	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides	Parabacteroides distasonis	0.0000481403387154232	5	
MBSMPL0020-6-814	816	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	N/A	0.00095317870656537998	99	
MBSMPL0020-6-814	817	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis	0.0001251648806601003	13	
MBSMPL0020-6-814	310297	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides plebeius	0.00000962806774308464	1	
MBSMPL0020-6-814	28116	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	0.00000962806774308464	1	
MBSMPL0020-6-814	171550	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	N/A	N/A	0.0000866526096877618	9	
MBSMPL0020-6-814	239935	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Akkermansia	Akkermansia muciniphila	0.00005776840645850784	6	
MBSMPL0020-6-814	41294	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	N/A	N/A	0.0000481403387154232	5	
MBSMPL0020-6-814	407	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	N/A	0.00005776840645850784	6	
MBSMPL0020-6-814	712	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	N/A	N/A	0.00000962806774308464	1	
MBSMPL0020-6-814	724	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	N/A	0.000221445558090947	23	
MBSMPL0020-6-814	729	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Haemophilus parainfluenzae	0.002002638090561609	208	
MBSMPL0020-6-814	32033	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	N/A	N/A	0.0000192561354861693	2	
MBSMPL0020-6-814	40323	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	N/A	0.00000962806774308464	1	
MBSMPL0020-6-814	551	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Erwinia	N/A	0.00002888420322925392	3	
MBSMPL0020-6-814	92490	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Erwinia	Erwinia toletana	0.0000288842032292539	3	
MBSMPL0020-6-814	543	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	N/A	N/A	0.51051866400931943542	53024	
MBSMPL0020-6-814	158851	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Trabulsiella	N/A	0.00001925613548616928	2	
MBSMPL0020-6-814	570	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	N/A	0.003562385064941322	370	
MBSMPL0020-6-814	590	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	N/A	0.0553902737259659	5753	
MBSMPL0020-6-814	28901	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	0.000134792948403185	14	
MBSMPL0020-6-814	547	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	N/A	0.0000481403387154232	5	
MBSMPL0020-6-814	613	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	N/A	0.000596940200071248	62	
MBSMPL0020-6-814	468	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	N/A	N/A	0.0004525191839249786	47	
MBSMPL0020-6-814	469	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	N/A	0.0186688233538411316	1939	
MBSMPL0020-6-814	76761	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas veronii	0.00000962806774308464	1	
MBSMPL0020-6-814	35832	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Bilophila	N/A	0.00000962806774308464	1	
MBSMPL0020-6-814	194	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	N/A	0.0000288842032292539	3	
MBSMPL0020-6-814	40544	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella	N/A	0.0000481403387154232	5	
MBSMPL0020-6-814	48736	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	N/A	0.0000385122709723386	4	
MBSMPL0020-6-814	963	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum	N/A	0.0000385122709723386	4	
MBSMPL0020-6-814	39948	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Dialister	N/A	0.00002888420322925394	3	
MBSMPL0020-6-814	39778	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella dispar	0.00007702454194467714	8	
MBSMPL0020-6-814	29466	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella parvula	0.0000385122709723386	4	
MBSMPL0020-6-814	906	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Megasphaera	N/A	0.00000962806774308464	1	
MBSMPL0020-6-814	52226	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Mitsuokella	Mitsuokella multacida	0.00000962806774308464	1	
MBSMPL0020-6-814	904	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	N/A	0.00000962806774308464	1	
MBSMPL0020-6-814	162289	Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Peptoniphilus	N/A	0.0000192561354861693	2	
MBSMPL0020-6-814	1737406	Bacteria	Firmicutes	Tissierellia	Tissierellales	Tissierellaceae	N/A	N/A	0.0000192561354861693	2	
MBSMPL0020-6-814	186802	Bacteria	Firmicutes	Clostridia	Clostridiales	N/A	N/A	N/A	0.00052954372586965484	55	
MBSMPL0020-6-814	541000	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	N/A	N/A	0.00016367715163243886	17	
MBSMPL0020-6-814	1263	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	N/A	0.0000385122709723386	4	
MBSMPL0020-6-814	40518	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus bromii	0.0000288842032292539	3	
MBSMPL0020-6-814	853	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	Faecalibacterium prausnitzii	0.0001636771516324389	17	
MBSMPL0020-6-814	119852	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira	N/A	0.00000962806774308464	1	
MBSMPL0020-6-814	31979	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	N/A	N/A	0.00005776840645850788	6	
MBSMPL0020-6-814	1485	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	N/A	0.00005776840645850784	6	
MBSMPL0020-6-814	137838	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium neonatale	0.0000385122709723386	4	
MBSMPL0020-6-814	186804	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	N/A	N/A	0.0000192561354861693	2	
MBSMPL0020-6-814	186803	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	N/A	N/A	0.00103983131625314118	108	
MBSMPL0020-6-814	140625	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnobacterium	N/A	0.0000288842032292539	3	
MBSMPL0020-6-814	841	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	N/A	0.00003851227097233854	4	
MBSMPL0020-6-814	301302	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia faecis	0.0000385122709723386	4	
MBSMPL0020-6-814	189330	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	N/A	0.00000962806774308464	1	
MBSMPL0020-6-814	28050	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospira	N/A	0.000105908745173931	11	
MBSMPL0020-6-814	33042	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	N/A	0.0000577684064585078	6	
MBSMPL0020-6-814	572511	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	N/A	0.05160644310293372164	5360	
MBSMPL0020-6-814	33038	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	[Ruminococcus] gnavus	0.000211817490347862	22	
MBSMPL0020-6-814	33035	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia producta	0.00001925613548616928	2	
MBSMPL0020-6-814	91061	Bacteria	Firmicutes	Bacilli	N/A	N/A	N/A	N/A	0.0006354524710435862	66	
MBSMPL0020-6-814	1280	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	0.00055842792909890964	58	
MBSMPL0020-6-814	704093	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Anaerobacillus	N/A	0.0000288842032292539	3	
MBSMPL0020-6-814	186818	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	N/A	N/A	0.000423634980695724	44	
MBSMPL0020-6-814	1350	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	N/A	0.00468886899088221728	487	
MBSMPL0020-6-814	1578	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	N/A	0.00130941721305950718	136	
MBSMPL0020-6-814	57037	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus zeae	0.00178119253247066	185	
MBSMPL0020-6-814	1651	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Alloiococcus	N/A	0.0000673964742015925	7	
MBSMPL0020-6-814	1301	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	N/A	0.02016117385401923418	2094	
MBSMPL0020-6-814	68892	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus infantis	0.00000962806774308464	1	
MBSMPL0020-6-814	1357	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	N/A	0.00000962806774308464	1	
MBSMPL0020-6-814	128827	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	N/A	N/A	0.30837738174325759628	32029	
MBSMPL0020-6-814	31971	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	N/A	[Eubacterium] dolichum	0.0000192561354861693	2	
MBSMPL0020-6-814	61170	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Holdemania	N/A	0.00000962806774308464	1	
MBSMPL0020-6-814	84112	Bacteria	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Eggerthella	Eggerthella lenta	0.0000385122709723386	4	
MBSMPL0020-6-814	2701	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Gardnerella	N/A	0.00000962806774308464	1	
MBSMPL0020-6-814	1678	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	N/A	0.00002888420322925394	3	
MBSMPL0020-6-814	1680	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium adolescentis	0.000134792948403185	14	
MBSMPL0020-6-814	1654	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	N/A	0.0000577684064585078	6	
MBSMPL0020-6-814	1716	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	N/A	0.0000673964742015925	7	
MBSMPL0020-6-814	32207	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Rothia	N/A	0.000385122709723386	40	
MBSMPL0020-6-814	43675	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Rothia	Rothia mucilaginosa	0.0133541299596584	1387	
MBSMPL0020-6-814	2047	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Rothia	Rothia dentocariosa	0.0000192561354861693	2	
MBSMPL0020-6-832	848	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	N/A	0.0000505458956732713	1	
MBSMPL0020-6-832	816	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	N/A	0.0005054589567327136	10	
MBSMPL0020-6-832	817	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis	0.0000505458956732713	1	
MBSMPL0020-6-832	729	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Haemophilus parainfluenzae	0.0000505458956732713	1	
MBSMPL0020-6-832	551	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Erwinia	N/A	0.0001010917913465426	2	
MBSMPL0020-6-832	543	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	N/A	N/A	0.3767691063485643593	7454	
MBSMPL0020-6-832	570	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	N/A	0.0052062272543469493	103	
MBSMPL0020-6-832	590	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	N/A	0.0021229276182774	42	
MBSMPL0020-6-832	28901	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	0.0000505458956732713	1	
MBSMPL0020-6-832	613	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	N/A	0.000454913061059442	9	
MBSMPL0020-6-832	40544	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella	N/A	0.0000505458956732713	1	
MBSMPL0020-6-832	28065	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Rhodoferax	N/A	0.0000505458956732713	1	
MBSMPL0020-6-832	39948	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Dialister	N/A	0.0000505458956732713	1	
MBSMPL0020-6-832	29465	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	N/A	0.0000505458956732713	1	
MBSMPL0020-6-832	39778	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella dispar	0.0000505458956732713	1	
MBSMPL0020-6-832	29466	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella parvula	0.0000505458956732713	1	
MBSMPL0020-6-832	150022	Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Finegoldia	N/A	0.000556004852405985	11	
MBSMPL0020-6-832	186802	Bacteria	Firmicutes	Clostridia	Clostridiales	N/A	N/A	N/A	0.0138495754144763452	274	
MBSMPL0020-6-832	541000	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	N/A	N/A	0.0004549130610594422	9	
MBSMPL0020-6-832	40518	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus bromii	0.000101091791346543	2	
MBSMPL0020-6-832	853	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	Faecalibacterium prausnitzii	0.000303275374039628	6	
MBSMPL0020-6-832	31979	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	N/A	N/A	0.5303780832996358552	10493	
MBSMPL0020-6-832	1485	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	N/A	0.0587343307723413098	1162	
MBSMPL0020-6-832	137838	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium neonatale	0.000303275374039628	6	
MBSMPL0020-6-832	1502	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium perfringens	0.0078851597250303279	156	
MBSMPL0020-6-832	1266	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Sarcina	N/A	0.0000505458956732713	1	
MBSMPL0020-6-832	186804	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	N/A	N/A	0.0000505458956732713	1	
MBSMPL0020-6-832	186803	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	N/A	N/A	0.0004549130610594426	9	
MBSMPL0020-6-832	841	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	N/A	0.0000505458956732713	1	
MBSMPL0020-6-832	28050	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospira	N/A	0.0001516376870198143	3	
MBSMPL0020-6-832	572511	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	N/A	0.0002021835826930856	4	
MBSMPL0020-6-832	33038	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	[Ruminococcus] gnavus	0.000252729478366357	5	
MBSMPL0020-6-832	1280	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	0.000101091791346543	2	
MBSMPL0020-6-832	191303	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Turicibacter	N/A	0.0000505458956732713	1	
MBSMPL0020-6-832	1678	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	N/A	0.0002021835826930853	4	
MBSMPL0020-6-832	1680	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium adolescentis	0.0000505458956732713	1	
MBSMPL0020-6-832	43675	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Rothia	Rothia mucilaginosa	0.000151637687019814	3	
MBSMPL0020-6-848	848	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	N/A	0.000027000027000027	1	
MBSMPL0020-6-848	165179	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella copri	0.000027000027000027	1	
MBSMPL0020-6-848	836	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	N/A	0.000027000027000027	1	
MBSMPL0020-6-848	823	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides	Parabacteroides distasonis	0.000054000054000054	2	
MBSMPL0020-6-848	816	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	N/A	0.481275481275481077	17825	
MBSMPL0020-6-848	820	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides uniformis	0.000216000216000216	8	
MBSMPL0020-6-848	817	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis	0.000162000162000162	6	
MBSMPL0020-6-848	171550	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	N/A	N/A	0.000054000054000054	2	
MBSMPL0020-6-848	712	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	N/A	N/A	0.000027000027000027	1	
MBSMPL0020-6-848	724	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	N/A	0.000405000405000405	15	
MBSMPL0020-6-848	729	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Haemophilus parainfluenzae	0.002349002349002354	87	
MBSMPL0020-6-848	543	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	N/A	N/A	0.000189000189000189	7	
MBSMPL0020-6-848	570	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	N/A	0.0124470124470124	461	
MBSMPL0020-6-848	39948	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Dialister	N/A	0.000027000027000027	1	
MBSMPL0020-6-848	29465	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	N/A	0.000027000027000027	1	
MBSMPL0020-6-848	39778	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella dispar	0.005373005373005372	199	
MBSMPL0020-6-848	29466	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella parvula	0.000162000162000162	6	
MBSMPL0020-6-848	904	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	N/A	0.000027000027000027	1	
MBSMPL0020-6-848	186802	Bacteria	Firmicutes	Clostridia	Clostridiales	N/A	N/A	N/A	0.000162000162000162	6	
MBSMPL0020-6-848	541000	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	N/A	N/A	0.000054000054000054	2	
MBSMPL0020-6-848	1263	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	N/A	0.000027000027000027	1	
